group,variable,value
2141267,Verona,0
2141267,Vienna,0
2141267,Washington,0
2141267,Wellesley,0
2141267,Williamstown,0
2141267,Woodstock,0
2141267,Worcester,0
2141267,Wroclaw,0
2141267,Zurich,0
2141268,Althorp,0
2141268,Amsterdam,0
2141268,Arezzo,0
2141268,Athens,0
2141268,Augsburg,0
2141268,Baltimore,0
2141268,Barcelona,0
2141268,Barga,0
2141268,Berlin,0
2141268,Besançon,0
2141268,Bibbiena,0
2141268,Blenheim Palace,0
2141268,Bloomington,0
2141268,Bologna,0
2141268,Boston,0
2141268,Brunswick,0
2141268,Brussels,0
2141268,Camaldoli,0
2141268,Cambridge,0
2141268,Cambrils,0
2141268,Capaccio,0
2141268,Carpentras,0
2141268,Castiglione,0
2141268,Charlottesville,0
2141268,Chatsworth House,0
2141268,Chicago,0
2141268,Chiusa di Pesio,0
2141268,Cincinnati,0
2141268,Claremont,0
2141268,Cologne,0
2141268,Cologny,0
2141268,Copenhagen,0
2141268,Crowan,0
2141268,Dresden,0
2141268,Dunecht,0
2141268,East of England,0
2141268,Edensor,0
2141268,Edinburgh,0
2141268,England,0
2141268,Europe,0
2141268,Euston,0
2141268,Figline Valdarno,0
2141268,Florence,1
2141268,Fosbury,0
2141268,Frankfurt am Main,0
2141268,Fratta Polesine,0
2141268,Gemeente Amsterdam,0
2141268,Gemeente Den Haag,0
2141268,Geneva,0
2141268,Genoa,0
2141268,Glasgow,0
2141268,Hamburg,0
2141268,Hanover,0
2141268,Iecava,0
2141268,Italy,0
2141268,Ithaca,0
2141268,Jenkintown,0
2141268,Kew,0
2141268,Koper,0
2141268,Latrobe,0
2141268,Leipzig,0
2141268,Livorno,0
2141268,Liège,0
2141268,London,0
2141268,Los Angeles,0
2141268,Lucca,0
2141268,Ludwigsburg,0
2141268,Lviv,0
2141268,Maldon,0
2141268,Manchester,0
2141268,Marseille,0
2141268,Merthyr Mawr,0
2141268,Middletown,0
2141268,Milan,0
2141268,Minsk,0
2141268,Modena,0
2141268,Moscow,0
2141268,Munich,0
2141268,Mönchengladbach,0
2141268,Nancy,0
2141268,Naples,0
2141268,Narford,0
2141268,New Haven,0
2141268,New Rochelle,0
2141268,New York,1
2141268,Newport,0
2141268,NoInfo,1
2141268,Novara,0
2141268,Oakland,0
2141268,Oswestry,0
2141268,Oxford,0
2141268,Palermo,0
2141268,Paris,0
2141268,Parma,0
2141268,Pavia,0
2141268,Pisa,0
2141268,Poppi,0
2141268,Prato,0
2141268,Princeton,0
2141268,Providence,0
2141268,Queensferry,0
2141268,Ravenna,0
2141268,Rhodes,0
2141268,Riga,0
2141268,Rio de Janeiro,0
2141268,Rome,0
2141268,San Casciano in Val di Pesa,0
2141268,San Gimignano,0
2141268,San Marino,0
2141268,Santiago de Compostela,0
2141268,Sassari,0
2141268,Savona,0
2141268,Schweinfurt,0
2141268,Siena,0
2141268,Skirling,0
2141268,Sonning,0
2141268,South Hadley,0
2141268,St Petersburg,0
2141268,Stanford,0
2141268,Stowe,0
2141268,Stuttgart,0
2141268,Sudbury,0
2141268,Thenford,0
2141268,Tokyo,0
2141268,Tours,0
2141268,Treia,0
2141268,Treviso,0
2141268,Trieste,0
2141268,Trivignano,0
2141268,Turin,0
2141268,University of Notre Dame,0
2141268,Uppsala,0
2141268,Urbana,0
2141268,Vatican City,0
2141268,Venice,0
2141268,Verona,0
2141268,Vienna,0
2141268,Washington,0
2141268,Wellesley,0
2141268,Williamstown,1
2141268,Woodstock,0
2141268,Worcester,0
2141268,Wroclaw,0
2141268,Zurich,0
2141270,Althorp,0
2141270,Amsterdam,0
2141270,Arezzo,0
2141270,Athens,0
2141270,Augsburg,0
2141270,Baltimore,0
2141270,Barcelona,0
2141270,Barga,0
2141270,Berlin,0
2141270,Besançon,0
2141270,Bibbiena,0
2141270,Blenheim Palace,0
2141270,Bloomington,0
2141270,Bologna,0
2141270,Boston,0
2141270,Brunswick,0
2141270,Brussels,0
2141270,Camaldoli,0
2141270,Cambridge,0
2141270,Cambrils,0
2141270,Capaccio,0
2141270,Carpentras,0
2141270,Castiglione,0
2141270,Charlottesville,0
2141270,Chatsworth House,0
2141270,Chicago,1
2141270,Chiusa di Pesio,0
2141270,Cincinnati,1
2141270,Claremont,0
2141270,Cologne,0
2141270,Cologny,0
2141270,Copenhagen,0
2141270,Crowan,0
2141270,Dresden,0
2141270,Dunecht,0
2141270,East of England,0
2141270,Edensor,0
2141270,Edinburgh,0
2141270,England,0
2141270,Europe,0
2141270,Euston,0
2141270,Figline Valdarno,0
2141270,Florence,1
2141270,Fosbury,0
2141270,Frankfurt am Main,0
2141270,Fratta Polesine,0
2141270,Gemeente Amsterdam,0
2141270,Gemeente Den Haag,0
2141270,Geneva,0
2141270,Genoa,0
2141270,Glasgow,0
2141270,Hamburg,0
2141270,Hanover,0
2141270,Iecava,0
2141270,Italy,0
2141270,Ithaca,0
2141270,Jenkintown,0
2141270,Kew,0
2141270,Koper,0
2141270,Latrobe,0
2141270,Leipzig,0
2141270,Livorno,0
2141270,Liège,0
2141270,London,0
2141270,Los Angeles,0
2141270,Lucca,0
2141270,Ludwigsburg,0
2141270,Lviv,0
2141270,Maldon,0
2141270,Manchester,0
2141270,Marseille,0
2141270,Merthyr Mawr,0
2141270,Middletown,0
2141270,Milan,0
2141270,Minsk,0
2141270,Modena,0
2141270,Moscow,0
2141270,Munich,0
2141270,Mönchengladbach,0
2141270,Nancy,0
2141270,Naples,0
2141270,Narford,0
2141270,New Haven,0
2141270,New Rochelle,0
2141270,New York,0
2141270,Newport,0
2141270,NoInfo,1
2141270,Novara,0
2141270,Oakland,0
2141270,Oswestry,0
2141270,Oxford,0
2141270,Palermo,0
2141270,Paris,0
2141270,Parma,0
2141270,Pavia,0
2141270,Pisa,0
2141270,Poppi,0
2141270,Prato,0
2141270,Princeton,0
2141270,Providence,0
2141270,Queensferry,0
2141270,Ravenna,0
2141270,Rhodes,0
2141270,Riga,0
2141270,Rio de Janeiro,0
2141270,Rome,0
2141270,San Casciano in Val di Pesa,0
2141270,San Gimignano,0
2141270,San Marino,0
2141270,Santiago de Compostela,0
2141270,Sassari,0
2141270,Savona,0
2141270,Schweinfurt,0
2141270,Siena,0
2141270,Skirling,0
2141270,Sonning,0
2141270,South Hadley,0
2141270,St Petersburg,0
2141270,Stanford,0
2141270,Stowe,0
2141270,Stuttgart,0
2141270,Sudbury,0
2141270,Thenford,0
2141270,Tokyo,0
2141270,Tours,0
2141270,Treia,0
2141270,Treviso,0
2141270,Trieste,0
2141270,Trivignano,0
2141270,Turin,0
2141270,University of Notre Dame,0
2141270,Uppsala,0
2141270,Urbana,0
2141270,Vatican City,0
2141270,Venice,0
2141270,Verona,0
2141270,Vienna,0
2141270,Washington,0
2141270,Wellesley,0
2141270,Williamstown,0
2141270,Woodstock,0
2141270,Worcester,0
2141270,Wroclaw,0
2141270,Zurich,0
2141271,Althorp,0
2141271,Amsterdam,0
2141271,Arezzo,0
2141271,Athens,0
2141271,Augsburg,0
2141271,Baltimore,0
2141271,Barcelona,0
2141271,Barga,0
2141271,Berlin,0
2141271,Besançon,0
2141271,Bibbiena,0
2141271,Blenheim Palace,0
2141271,Bloomington,0
2141271,Bologna,0
2141271,Boston,0
2141271,Brunswick,0
2141271,Brussels,0
2141271,Camaldoli,0
2141271,Cambridge,0
2141271,Cambrils,0
2141271,Capaccio,0
2141271,Carpentras,0
2141271,Castiglione,0
2141271,Charlottesville,0
2141271,Chatsworth House,0
2141271,Chicago,0
2141271,Chiusa di Pesio,0
2141271,Cincinnati,0
2141271,Claremont,0
2141271,Cologne,0
2141271,Cologny,0
2141271,Copenhagen,0
2141271,Crowan,0
2141271,Dresden,0
2141271,Dunecht,0
2141271,East of England,0
2141271,Edensor,0
2141271,Edinburgh,0
2141271,England,0
2141271,Europe,0
2141271,Euston,0
2141271,Figline Valdarno,0
2141271,Florence,1
2141271,Fosbury,0
2141271,Frankfurt am Main,0
2141271,Fratta Polesine,0
2141271,Gemeente Amsterdam,0
2141271,Gemeente Den Haag,0
2141271,Geneva,0
2141271,Genoa,0
2141271,Glasgow,0
2141271,Hamburg,0
2141271,Hanover,0
2141271,Iecava,0
2141271,Italy,0
2141271,Ithaca,0
2141271,Jenkintown,0
2141271,Kew,0
2141271,Koper,0
2141271,Latrobe,0
2141271,Leipzig,0
2141271,Livorno,0
2141271,Liège,0
2141271,London,0
2141271,Los Angeles,1
2141271,Lucca,0
2141271,Ludwigsburg,0
2141271,Lviv,0
2141271,Maldon,0
2141271,Manchester,0
2141271,Marseille,0
2141271,Merthyr Mawr,0
2141271,Middletown,0
2141271,Milan,1
2141271,Minsk,0
2141271,Modena,0
2141271,Moscow,0
2141271,Munich,0
2141271,Mönchengladbach,0
2141271,Nancy,0
2141271,Naples,0
2141271,Narford,0
2141271,New Haven,0
2141271,New Rochelle,0
2141271,New York,0
2141271,Newport,0
2141271,NoInfo,0
2141271,Novara,0
2141271,Oakland,0
2141271,Oswestry,0
2141271,Oxford,0
2141271,Palermo,0
2141271,Paris,0
2141271,Parma,0
2141271,Pavia,0
2141271,Pisa,0
2141271,Poppi,0
2141271,Prato,0
2141271,Princeton,0
2141271,Providence,0
2141271,Queensferry,0
2141271,Ravenna,0
2141271,Rhodes,0
2141271,Riga,0
2141271,Rio de Janeiro,0
2141271,Rome,0
2141271,San Casciano in Val di Pesa,0
2141271,San Gimignano,0
2141271,San Marino,0
2141271,Santiago de Compostela,0
2141271,Sassari,0
2141271,Savona,0
2141271,Schweinfurt,0
2141271,Siena,0
2141271,Skirling,0
2141271,Sonning,0
2141271,South Hadley,0
2141271,St Petersburg,0
2141271,Stanford,0
2141271,Stowe,0
2141271,Stuttgart,0
2141271,Sudbury,0
2141271,Thenford,0
2141271,Tokyo,0
2141271,Tours,0
2141271,Treia,0
2141271,Treviso,0
2141271,Trieste,0
2141271,Trivignano,0
2141271,Turin,0
2141271,University of Notre Dame,0
2141271,Uppsala,0
2141271,Urbana,0
2141271,Vatican City,0
2141271,Venice,0
2141271,Verona,0
2141271,Vienna,0
2141271,Washington,0
2141271,Wellesley,0
2141271,Williamstown,0
2141271,Woodstock,0
2141271,Worcester,0
2141271,Wroclaw,0
2141271,Zurich,0
2141280,Althorp,0
2141280,Amsterdam,0
2141280,Arezzo,0
2141280,Athens,0
2141280,Augsburg,0
2141280,Baltimore,0
2141280,Barcelona,0
2141280,Barga,0
2141280,Berlin,0
2141280,Besançon,0
2141280,Bibbiena,0
2141280,Blenheim Palace,0
2141280,Bloomington,0
2141280,Bologna,0
2141280,Boston,0
2141280,Brunswick,0
2141280,Brussels,0
2141280,Camaldoli,0
2141280,Cambridge,0
2141280,Cambrils,0
2141280,Capaccio,0
2141280,Carpentras,0
2141280,Castiglione,0
2141280,Charlottesville,1
2141280,Chatsworth House,0
2141280,Chicago,0
2141280,Chiusa di Pesio,0
2141280,Cincinnati,0
2141280,Claremont,0
2141280,Cologne,0
2141280,Cologny,0
2141280,Copenhagen,0
2141280,Crowan,0
2141280,Dresden,0
2141280,Dunecht,0
2141280,East of England,0
2141280,Edensor,0
2141280,Edinburgh,0
2141280,England,0
2141280,Europe,1
2141280,Euston,0
2141280,Figline Valdarno,0
2141280,Florence,1
2141280,Fosbury,0
2141280,Frankfurt am Main,0
2141280,Fratta Polesine,1
2141280,Gemeente Amsterdam,0
2141280,Gemeente Den Haag,0
2141280,Geneva,0
2141280,Genoa,0
2141280,Glasgow,0
2141280,Hamburg,0
2141280,Hanover,0
2141280,Iecava,0
2141280,Italy,0
2141280,Ithaca,0
2141280,Jenkintown,0
2141280,Kew,0
2141280,Koper,0
2141280,Latrobe,0
2141280,Leipzig,0
2141280,Livorno,0
2141280,Liège,0
2141280,London,1
2141280,Los Angeles,0
2141280,Lucca,0
2141280,Ludwigsburg,0
2141280,Lviv,0
2141280,Maldon,0
2141280,Manchester,0
2141280,Marseille,0
2141280,Merthyr Mawr,0
2141280,Middletown,0
2141280,Milan,1
2141280,Minsk,0
2141280,Modena,0
2141280,Moscow,0
2141280,Munich,0
2141280,Mönchengladbach,0
2141280,Nancy,0
2141280,Naples,0
2141280,Narford,0
2141280,New Haven,0
2141280,New Rochelle,0
2141280,New York,0
2141280,Newport,0
2141280,NoInfo,0
2141280,Novara,0
2141280,Oakland,0
2141280,Oswestry,0
2141280,Oxford,0
2141280,Palermo,0
2141280,Paris,0
2141280,Parma,0
2141280,Pavia,0
2141280,Pisa,0
2141280,Poppi,0
2141280,Prato,0
2141280,Princeton,0
2141280,Providence,0
2141280,Queensferry,0
2141280,Ravenna,0
2141280,Rhodes,0
2141280,Riga,0
2141280,Rio de Janeiro,0
2141280,Rome,0
2141280,San Casciano in Val di Pesa,0
2141280,San Gimignano,0
2141280,San Marino,0
2141280,Santiago de Compostela,0
2141280,Sassari,0
2141280,Savona,0
2141280,Schweinfurt,0
2141280,Siena,0
2141280,Skirling,0
2141280,Sonning,0
2141280,South Hadley,0
2141280,St Petersburg,0
2141280,Stanford,1
2141280,Stowe,0
2141280,Stuttgart,0
2141280,Sudbury,1
2141280,Thenford,0
2141280,Tokyo,0
2141280,Tours,0
2141280,Treia,0
2141280,Treviso,0
2141280,Trieste,0
2141280,Trivignano,0
2141280,Turin,0
2141280,University of Notre Dame,0
2141280,Uppsala,0
2141280,Urbana,0
2141280,Vatican City,0
2141280,Venice,0
2141280,Verona,0
2141280,Vienna,0
2141280,Washington,0
2141280,Wellesley,0
2141280,Williamstown,0
2141280,Woodstock,0
2141280,Worcester,0
2141280,Wroclaw,0
2141280,Zurich,0
2141338,Althorp,0
2141338,Amsterdam,0
2141338,Arezzo,0
2141338,Athens,0
2141338,Augsburg,0
2141338,Baltimore,0
2141338,Barcelona,0
2141338,Barga,0
2141338,Berlin,0
2141338,Besançon,0
2141338,Bibbiena,0
2141338,Blenheim Palace,0
2141338,Bloomington,0
2141338,Bologna,0
2141338,Boston,0
2141338,Brunswick,0
2141338,Brussels,0
2141338,Camaldoli,0
2141338,Cambridge,0
2141338,Cambrils,0
2141338,Capaccio,0
2141338,Carpentras,0
2141338,Castiglione,0
2141338,Charlottesville,0
2141338,Chatsworth House,0
2141338,Chicago,0
2141338,Chiusa di Pesio,0
2141338,Cincinnati,0
2141338,Claremont,0
2141338,Cologne,0
2141338,Cologny,0
2141338,Copenhagen,0
2141338,Crowan,0
2141338,Dresden,0
2141338,Dunecht,0
2141338,East of England,0
2141338,Edensor,0
2141338,Edinburgh,0
2141338,England,0
2141338,Europe,0
2141338,Euston,0
2141338,Figline Valdarno,0
2141338,Florence,1
2141338,Fosbury,0
2141338,Frankfurt am Main,0
2141338,Fratta Polesine,0
2141338,Gemeente Amsterdam,0
2141338,Gemeente Den Haag,0
2141338,Geneva,0
2141338,Genoa,0
2141338,Glasgow,0
2141338,Hamburg,0
2141338,Hanover,0
2141338,Iecava,0
2141338,Italy,0
2141338,Ithaca,0
2141338,Jenkintown,0
2141338,Kew,0
2141338,Koper,0
2141338,Latrobe,0
2141338,Leipzig,0
2141338,Livorno,0
2141338,Liège,0
2141338,London,0
2141338,Los Angeles,0
2141338,Lucca,0
2141338,Ludwigsburg,0
2141338,Lviv,0
2141338,Maldon,0
2141338,Manchester,0
2141338,Marseille,0
2141338,Merthyr Mawr,0
2141338,Middletown,0
2141338,Milan,0
2141338,Minsk,0
2141338,Modena,0
2141338,Moscow,0
2141338,Munich,0
2141338,Mönchengladbach,0
2141338,Nancy,0
2141338,Naples,0
2141338,Narford,0
2141338,New Haven,0
2141338,New Rochelle,0
2141338,New York,0
2141338,Newport,0
2141338,NoInfo,2
2141338,Novara,0
2141338,Oakland,0
2141338,Oswestry,0
2141338,Oxford,0
2141338,Palermo,2
2141338,Paris,0
2141338,Parma,0
2141338,Pavia,0
2141338,Pisa,0
2141338,Poppi,0
2141338,Prato,0
2141338,Princeton,0
2141338,Providence,0
2141338,Queensferry,0
2141338,Ravenna,0
2141338,Rhodes,0
2141338,Riga,0
2141338,Rio de Janeiro,0
2141338,Rome,0
2141338,San Casciano in Val di Pesa,0
2141338,San Gimignano,0
2141338,San Marino,0
2141338,Santiago de Compostela,0
2141338,Sassari,0
2141338,Savona,0
2141338,Schweinfurt,0
2141338,Siena,0
2141338,Skirling,0
2141338,Sonning,0
2141338,South Hadley,0
2141338,St Petersburg,0
2141338,Stanford,0
2141338,Stowe,0
2141338,Stuttgart,0
2141338,Sudbury,0
2141338,Thenford,0
2141338,Tokyo,0
2141338,Tours,0
2141338,Treia,0
2141338,Treviso,0
2141338,Trieste,0
2141338,Trivignano,0
2141338,Turin,0
2141338,University of Notre Dame,0
2141338,Uppsala,0
2141338,Urbana,0
2141338,Vatican City,0
2141338,Venice,0
2141338,Verona,0
2141338,Vienna,0
2141338,Washington,0
2141338,Wellesley,0
2141338,Williamstown,0
2141338,Woodstock,0
2141338,Worcester,0
2141338,Wroclaw,0
2141338,Zurich,0
2141340,Althorp,0
2141340,Amsterdam,0
2141340,Arezzo,0
2141340,Athens,0
2141340,Augsburg,0
2141340,Baltimore,0
2141340,Barcelona,0
2141340,Barga,0
2141340,Berlin,0
2141340,Besançon,0
2141340,Bibbiena,0
2141340,Blenheim Palace,0
2141340,Bloomington,0
2141340,Bologna,0
2141340,Boston,0
2141340,Brunswick,0
2141340,Brussels,0
2141340,Camaldoli,0
2141340,Cambridge,0
2141340,Cambrils,0
2141340,Capaccio,0
2141340,Carpentras,0
2141340,Castiglione,0
2141340,Charlottesville,0
2141340,Chatsworth House,0
2141340,Chicago,0
2141340,Chiusa di Pesio,0
2141340,Cincinnati,0
2141340,Claremont,0
2141340,Cologne,0
2141340,Cologny,0
2141340,Copenhagen,0
2141340,Crowan,0
2141340,Dresden,0
2141340,Dunecht,0
2141340,East of England,0
2141340,Edensor,0
2141340,Edinburgh,0
2141340,England,0
2141340,Europe,0
2141340,Euston,0
2141340,Figline Valdarno,0
2141340,Florence,1
2141340,Fosbury,0
2141340,Frankfurt am Main,0
2141340,Fratta Polesine,0
2141340,Gemeente Amsterdam,0
2141340,Gemeente Den Haag,0
2141340,Geneva,0
2141340,Genoa,1
2141340,Glasgow,0
2141340,Hamburg,0
2141340,Hanover,0
2141340,Iecava,0
2141340,Italy,0
2141340,Ithaca,0
2141340,Jenkintown,0
2141340,Kew,0
2141340,Koper,0
2141340,Latrobe,0
2141340,Leipzig,0
2141340,Livorno,0
2141340,Liège,0
2141340,London,0
2141340,Los Angeles,0
2141340,Lucca,0
2141340,Ludwigsburg,0
2141340,Lviv,0
2141340,Maldon,0
2141340,Manchester,0
2141340,Marseille,0
2141340,Merthyr Mawr,0
2141340,Middletown,0
2141340,Milan,0
2141340,Minsk,0
2141340,Modena,0
2141340,Moscow,0
2141340,Munich,0
2141340,Mönchengladbach,0
2141340,Nancy,0
2141340,Naples,0
2141340,Narford,0
2141340,New Haven,0
2141340,New Rochelle,0
2141340,New York,0
2141340,Newport,0
2141340,NoInfo,0
2141340,Novara,0
2141340,Oakland,0
2141340,Oswestry,0
2141340,Oxford,0
2141340,Palermo,0
2141340,Paris,0
2141340,Parma,0
2141340,Pavia,0
2141340,Pisa,0
2141340,Poppi,0
2141340,Prato,0
2141340,Princeton,0
2141340,Providence,0
2141340,Queensferry,0
2141340,Ravenna,0
2141340,Rhodes,0
2141340,Riga,0
2141340,Rio de Janeiro,0
2141340,Rome,0
2141340,San Casciano in Val di Pesa,0
2141340,San Gimignano,0
2141340,San Marino,0
2141340,Santiago de Compostela,0
2141340,Sassari,0
2141340,Savona,0
2141340,Schweinfurt,0
2141340,Siena,0
2141340,Skirling,0
2141340,Sonning,0
2141340,South Hadley,0
2141340,St Petersburg,0
2141340,Stanford,0
2141340,Stowe,0
2141340,Stuttgart,0
2141340,Sudbury,0
2141340,Thenford,0
2141340,Tokyo,0
2141340,Tours,0
2141340,Treia,0
2141340,Treviso,0
2141340,Trieste,0
2141340,Trivignano,0
2141340,Turin,0
2141340,University of Notre Dame,0
2141340,Uppsala,0
2141340,Urbana,0
2141340,Vatican City,0
2141340,Venice,0
2141340,Verona,0
2141340,Vienna,0
2141340,Washington,0
2141340,Wellesley,0
2141340,Williamstown,0
2141340,Woodstock,0
2141340,Worcester,0
2141340,Wroclaw,0
2141340,Zurich,0
2141350,Althorp,0
2141350,Amsterdam,0
2141350,Arezzo,0
2141350,Athens,0
2141350,Augsburg,0
2141350,Baltimore,0
2141350,Barcelona,0
2141350,Barga,0
2141350,Berlin,0
2141350,Besançon,0
2141350,Bibbiena,0
2141350,Blenheim Palace,1
2141350,Bloomington,0
2141350,Bologna,0
2141350,Boston,0
2141350,Brunswick,0
2141350,Brussels,0
2141350,Camaldoli,0
2141350,Cambridge,1
2141350,Cambrils,0
2141350,Capaccio,0
2141350,Carpentras,0
2141350,Castiglione,0
2141350,Charlottesville,0
2141350,Chatsworth House,0
2141350,Chicago,0
2141350,Chiusa di Pesio,0
2141350,Cincinnati,0
2141350,Claremont,0
2141350,Cologne,0
2141350,Cologny,0
2141350,Copenhagen,0
2141350,Crowan,0
2141350,Dresden,0
2141350,Dunecht,0
2141350,East of England,0
2141350,Edensor,0
2141350,Edinburgh,0
2141350,England,0
2141350,Europe,0
2141350,Euston,0
2141350,Figline Valdarno,0
2141350,Florence,1
2141350,Fosbury,0
2141350,Frankfurt am Main,0
2141350,Fratta Polesine,0
2141350,Gemeente Amsterdam,0
2141350,Gemeente Den Haag,0
2141350,Geneva,0
2141350,Genoa,0
2141350,Glasgow,0
2141350,Hamburg,0
2141350,Hanover,0
2141350,Iecava,0
2141350,Italy,0
2141350,Ithaca,0
2141350,Jenkintown,0
2141350,Kew,0
2141350,Koper,0
2141350,Latrobe,0
2141350,Leipzig,0
2141350,Livorno,0
2141350,Liège,0
2141350,London,0
2141350,Los Angeles,0
2141350,Lucca,0
2141350,Ludwigsburg,0
2141350,Lviv,0
2141350,Maldon,0
2141350,Manchester,0
2141350,Marseille,0
2141350,Merthyr Mawr,0
2141350,Middletown,0
2141350,Milan,0
2141350,Minsk,0
2141350,Modena,0
2141350,Moscow,0
2141350,Munich,0
2141350,Mönchengladbach,0
2141350,Nancy,0
2141350,Naples,0
2141350,Narford,0
2141350,New Haven,0
2141350,New Rochelle,0
2141350,New York,0
2141350,Newport,0
2141350,NoInfo,1
2141350,Novara,0
2141350,Oakland,0
2141350,Oswestry,0
2141350,Oxford,0
2141350,Palermo,0
2141350,Paris,0
2141350,Parma,0
2141350,Pavia,0
2141350,Pisa,0
2141350,Poppi,0
2141350,Prato,0
2141350,Princeton,0
2141350,Providence,0
2141350,Queensferry,0
2141350,Ravenna,0
2141350,Rhodes,0
2141350,Riga,0
2141350,Rio de Janeiro,0
2141350,Rome,0
2141350,San Casciano in Val di Pesa,0
2141350,San Gimignano,0
2141350,San Marino,0
2141350,Santiago de Compostela,0
2141350,Sassari,0
2141350,Savona,0
2141350,Schweinfurt,0
2141350,Siena,0
2141350,Skirling,0
2141350,Sonning,0
2141350,South Hadley,0
2141350,St Petersburg,0
2141350,Stanford,0
2141350,Stowe,0
2141350,Stuttgart,0
2141350,Sudbury,0
2141350,Thenford,0
2141350,Tokyo,0
2141350,Tours,0
2141350,Treia,0
2141350,Treviso,0
2141350,Trieste,0
2141350,Trivignano,0
